scorer,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000
bodyparts,elbow,elbow,elbow,wrist,wrist,wrist,hand,hand,hand
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
60,49.450942277908325,310.9860186576843,0.51081782579422,3.3427858352661133,291.41735541820526,0.19399169087409973,571.0215666294098,178.77379536628723,0.22149741649627686
61,49.08051896095276,310.6380136013031,0.425641268491745,3.568569630384445,291.27236890792847,0.11655765771865845,571.3477236032486,178.78866600990295,0.23712778091430664
62,49.05457901954651,311.2118501663208,0.40535029768943787,3.497545599937439,291.37560296058655,0.11179801821708679,572.6500518918037,178.93647944927216,0.03040817379951477
63,48.90225863456726,311.30921483039856,0.37933027744293213,3.4295629262924194,291.37570410966873,0.12177997827529907,572.0570848807693,178.44128227233887,0.026297062635421753
64,48.84817910194397,311.2273404598236,0.5027567148208618,3.206321358680725,291.3305619955063,0.08163100481033325,571.381330549717,177.96737933158875,0.0026361048221588135
65,48.89973831176758,311.26042079925537,0.408399760723114,3.1324862837791443,291.21356707811356,0.0797383189201355,138.88199019432068,393.43593859672546,0.00334283709526062
66,48.90659022331238,311.1519892215729,0.3579423129558563,3.1455058455467224,291.284086227417,0.08538326621055603,5.269644021987915,296.3007867336273,0.0019035637378692627
67,48.7571120262146,311.1199562549591,0.3216640055179596,3.1163517832756042,291.27065217494965,0.08308589458465576,5.241280674934387,296.2887451648712,0.0018710196018218994
68,49.05730605125427,311.1735107898712,0.3672645688056946,3.1772956252098083,291.2303937673569,0.09173211455345154,5.299720644950867,296.23140811920166,0.0018932819366455078
69,49.29138445854187,310.9361660480499,0.41784751415252686,3.1490825414657593,291.38883423805237,0.1052979826927185,156.87215673923492,375.146164894104,0.004798680543899536
70,228.23450818657875,390.01153445243835,0.3661763668060303,2.918370485305786,291.56498581171036,0.09135735034942627,140.34322682023048,375.29348516464233,0.02120932936668396
71,227.95160665363073,386.68422961235046,0.3699142038822174,3.0709062218666077,291.3715459704399,0.09152933955192566,5.31899106502533,295.8919897079468,0.0029208362102508545
72,50.028101563453674,310.3435688018799,0.7071206569671631,3.8320943415164948,291.36308950185776,0.1121586263179779,51.24604606628418,218.9181867837906,0.0034139156341552734
73,49.50154137611389,310.5979063510895,0.5670797824859619,3.6503460705280304,291.37802201509476,0.11581799387931824,5.41715931892395,295.78833198547363,0.002016991376876831
74,49.51936435699463,310.8494031429291,0.5454878211021423,3.591765731573105,291.18004554510117,0.09404057264328003,5.366717576980591,295.8204116821289,0.001941293478012085
75,49.244710206985474,310.89583134651184,0.3675075173377991,3.1812230944633484,291.0627598762512,0.06034976243972778,5.2245179414749146,295.8995795249939,0.0024902820587158203
76,49.08728623390198,310.8097014427185,0.32070910930633545,3.6709218323230743,290.96923637390137,0.07708445191383362,156.41488799452782,326.83969259262085,0.03934216499328613
77,49.09171462059021,310.8474717140198,0.3085557818412781,3.673295348882675,290.9855023622513,0.08148971199989319,156.2903389930725,326.8989186286926,0.06118002533912659
78,49.08712935447693,310.88427805900574,0.17998456954956055,3.244582176208496,291.1655221581459,0.06311354041099548,153.39167404174805,322.9286005496979,0.0221022367477417
79,48.33251714706421,310.81214141845703,0.10934421420097351,3.058320999145508,291.274989426136,0.07072028517723083,5.236786484718323,295.925678730011,0.0016062259674072266
80,216.48144555091858,337.7491235733032,0.5101718306541443,3.0291939973831177,291.54333582520485,0.08886104822158813,155.69077280163765,312.7757821083069,0.16315454244613647
81,217.86961913108826,335.05112648010254,0.47197356820106506,3.105999767780304,291.4089946746826,0.07639771699905396,156.42231905460358,312.37230825424194,0.5698835849761963
82,48.47480773925781,310.885413646698,0.11967280507087708,3.0648027658462524,291.50091367959976,0.09622472524642944,163.51136907935143,310.7235653400421,0.5634972453117371
83,216.7573275566101,327.5901026725769,0.13696232438087463,2.826300263404846,291.6065419912338,0.09130677580833435,162.8623183965683,302.3626940250397,0.15036025643348694
84,47.655399799346924,310.87802815437317,0.3651962876319885,3.0846515893936157,291.37728756666183,0.07689037919044495,156.4965463578701,298.4267681837082,0.6837801933288574
85,48.44154667854309,310.9507191181183,0.5649619102478027,3.0482346415519714,291.40441727638245,0.06778669357299805,155.81074763834476,296.7113528251648,0.3400682210922241
86,48.04568839073181,310.8274636268616,0.4508695602416992,3.0264702439308167,291.72242057323456,0.06392580270767212,163.25860857963562,293.9083789587021,0.1276276707649231
87,47.97822713851929,310.8157777786255,0.4468323886394501,3.3004061579704285,291.7178693115711,0.08094701170921326,163.42513793706894,293.58484041690826,0.09174761176109314
88,48.030078172683716,310.74651980400085,0.42512401938438416,3.2886734008789062,291.74349907040596,0.08640742301940918,163.93048959970474,293.94637167453766,0.12123847007751465
89,48.13225078582764,310.8590190410614,0.5245224833488464,3.1875563859939575,291.5766355395317,0.04799506068229675,153.67878031730652,287.1770579814911,0.51112300157547
90,47.95016860961914,311.0719347000122,0.6245805621147156,3.12474924325943,291.67237198352814,0.04334390163421631,155.65378919243813,285.64957785606384,0.7696300745010376
91,48.03015494346619,311.00098943710327,0.6730838418006897,3.0792126655578613,291.73678028583527,0.04588007926940918,154.97101068496704,283.62571108341217,0.9940025210380554
92,48.05910348892212,311.38419914245605,0.5324486494064331,2.983774423599243,291.6521367132664,0.04044821858406067,152.6277220249176,282.2244839668274,0.933435320854187
93,48.279884338378906,311.4987599849701,0.3372763693332672,2.8873666524887085,291.76459524035454,0.03339472413063049,160.15282821655273,277.5542645454407,0.9872289896011353
94,49.18624258041382,311.4125394821167,0.031506240367889404,2.746277928352356,291.5070652663708,0.013389557600021362,161.97512316703796,276.85031843185425,0.9483602643013
95,49.402132987976074,310.8405179977417,0.05608007311820984,2.9036775827407837,291.4569967985153,0.023359239101409912,155.35371339321136,268.58987349271774,0.9768047332763672
96,49.857619285583496,311.320597410202,0.058236509561538696,4.297792702913284,298.1108924150467,0.013989806175231934,164.7042167186737,264.4533922672272,0.954856276512146
97,49.891719341278076,311.4170272350311,0.050583869218826294,4.407676100730896,298.22477078437805,0.02004733681678772,167.32714104652405,261.1979534626007,0.48278889060020447
98,209.40023708343506,275.3902978897095,0.46658188104629517,4.277667462825775,298.13027572631836,0.018064796924591064,168.51265859603882,255.99343919754028,0.9861127734184265
99,208.95658326148987,275.52596747875214,0.5737177729606628,4.258883357048035,298.1171045303345,0.017213165760040283,168.55070114135742,256.12876892089844,0.9850870370864868
100,211.39501881599426,270.5956869125366,0.04900774359703064,4.174339950084686,298.0095601081848,0.01940014958381653,172.09635300934315,252.5481988787651,0.9755021333694458
101,217.48499250411987,269.8997986316681,0.5511033535003662,4.108122691512108,298.0490733385086,0.016228407621383667,180.5572927594185,249.72714710235596,0.9453712701797485
102,49.844210147857666,311.4014825820923,0.06676065921783447,4.102948762476444,298.0494818687439,0.015166938304901123,172.28008756041527,245.63417434692383,0.9992527961730957
103,49.54019856452942,311.35873103141785,0.0253276526927948,4.037418458610773,298.1782213449478,0.021131038665771484,179.00701010227203,245.56248712539673,0.9993089437484741
104,220.20009760558605,257.34654116630554,0.043253809213638306,187.2383633852005,257.9494938850403,0.08171617984771729,180.48104321956635,241.38546013832092,0.9624099731445312
105,221.41670274734497,251.16869986057281,0.19196361303329468,188.1568316668272,255.29237866401672,0.14749398827552795,181.95952606201172,235.67123022675514,0.9850684404373169
106,221.1103389263153,249.18616390228271,0.3802047669887543,196.2757486999035,252.0667927339673,0.23814618587493896,181.38623130321503,229.97788834571838,0.9629136323928833
107,234.9457584619522,249.74605703353882,0.2813812494277954,2.758302688598633,291.2072573900223,0.04586148262023926,181.6364243030548,227.1287659406662,0.9021004438400269
108,232.59568452835083,238.95761728286743,0.5501450300216675,209.57091522216797,238.8394420146942,0.9320567846298218,189.67099678516388,218.12274301052094,0.9768773317337036
109,232.87878465652466,238.87209510803223,0.5884170532226562,209.6675887107849,238.80048942565918,0.9593766331672668,190.12111687660217,217.87417912483215,0.9826080799102783
110,235.64644700288773,239.698890209198,0.39448609948158264,202.86955070495605,238.2257273197174,0.9284696578979492,197.79110717773438,215.08047914505005,0.9671316146850586
111,235.7136288881302,237.51938104629517,0.3714202642440796,202.88644790649414,236.01902993395925,0.9707815051078796,199.0883765220642,213.32458519935608,0.9964070320129395
112,248.307923078537,236.53312295675278,0.23104843497276306,213.02898681163788,229.93370866775513,0.9609670639038086,198.93202185630798,212.12519493699074,0.9993820190429688
113,239.4690010547638,231.0917854309082,0.4884965419769287,215.68165922164917,228.9733824133873,0.5586175322532654,198.37266516685486,211.22971737384796,0.9696996212005615
114,238.39641165733337,227.7411003112793,0.3760475814342499,215.71313905715942,223.08185815811157,0.7304350733757019,216.76907444000244,214.31844425201416,0.841018557548523
115,49.94110679626465,311.32308197021484,0.11977055668830872,220.54342240095139,215.53287601470947,0.1041882336139679,218.97241592407227,214.21148681640625,0.3667299747467041
116,50.08318567276001,311.4927866458893,0.13712921738624573,220.48454412817955,212.8238823413849,0.05861899256706238,217.2165687084198,200.74470329284668,0.09507670998573303
117,50.09218192100525,311.44145345687866,0.15735632181167603,3.286516308784485,291.2424835562706,0.05507469177246094,5.228762984275818,296.6610691547394,0.00715261697769165
118,50.09842026233673,311.1626455783844,0.16143110394477844,3.0397709012031555,291.6210186779499,0.053453028202056885,217.3680498600006,200.2203254699707,0.011521697044372559
119,49.94996476173401,310.99575304985046,0.08442825078964233,2.8057440519332886,291.6061531305313,0.06597992777824402,227.0174936056137,207.51086902618408,0.01214262843132019
120,49.843668699264526,310.76401257514954,0.10244178771972656,217.1456606388092,207.51503539085388,0.11451992392539978,202.0957591533661,189.03436946868896,0.785978376865387
121,50.38152718544006,310.1979465484619,0.18961581587791443,217.33706974983215,207.0964846611023,0.12732160091400146,202.19355702400208,186.79673647880554,0.23147788643836975
122,50.19474422931671,310.33198738098145,0.30941733717918396,232.71135306358337,205.69193160533905,0.07986381649971008,201.33423733711243,186.95369791984558,0.9451447129249573
123,50.33739137649536,310.39397287368774,0.27676141262054443,232.66895985603333,204.45447823405266,0.2601429224014282,202.0191626548767,185.39454698562622,0.6168825030326843
124,50.10334253311157,310.35637974739075,0.18802553415298462,232.69101071357727,204.20672146975994,0.2913581132888794,201.71704125404358,185.2375636100769,0.5549997091293335
125,49.88395810127258,310.1613619327545,0.1836339831352234,233.09008693695068,203.49534636735916,0.31002455949783325,201.24513268470764,185.5269055366516,0.4252929389476776
126,49.93939805030823,310.3280539512634,0.11759814620018005,232.75846457481384,204.1871788352728,0.31433308124542236,201.12113332748413,186.59246516227722,0.9340978860855103
127,49.78174161911011,310.63509702682495,0.09740996360778809,228.15597796440125,206.33048295974731,0.46080493927001953,200.61442232131958,187.0661091208458,0.9703696370124817
128,49.98131823539734,310.4551112651825,0.20708829164505005,233.22853636741638,205.2662454843521,0.26443108916282654,199.58334350585938,187.6752172410488,0.9799355268478394
129,50.02526128292084,310.3724834918976,0.27018100023269653,233.56573867797852,205.01797664165497,0.14015868306159973,196.51861852407455,188.45288553833961,0.7201080918312073
130,49.12651467323303,311.32416129112244,0.5301429629325867,234.08166217803955,205.44910418987274,0.12102112174034119,194.58753311634064,188.18332020938396,0.23064133524894714
131,48.3971483707428,311.3382263183594,0.27156931161880493,233.65802025794983,206.21346855163574,0.08931872248649597,195.61478739976883,189.75510096549988,0.4009276330471039
132,48.255112648010254,311.75706338882446,0.33594071865081787,218.56419432163239,207.71165323257446,0.3154599666595459,195.41725355386734,188.9720618724823,0.15195640921592712
133,251.24332362413406,212.2981014251709,0.3405960202217102,218.56380927562714,206.71613383293152,0.30196481943130493,194.50182342529297,189.60214185714722,0.12254393100738525
134,48.11566948890686,311.8062777519226,0.16772016882896423,217.63085746765137,207.6056764125824,0.3555283546447754,218.4382792711258,199.86780881881714,0.10400012135505676
135,48.01507592201233,311.7260522842407,0.18072590231895447,217.5002794265747,208.8177695274353,0.221478670835495,226.74579298496246,207.59399843215942,0.19180187582969666
136,47.92997980117798,311.7832417488098,0.13330721855163574,219.84165439009666,212.1735010445118,0.22776710987091064,218.0138704776764,199.95355319976807,0.31221720576286316
137,47.93778324127197,311.5096802711487,0.13349726796150208,3.055417776107788,291.50083309412,0.05591005086898804,216.006108045578,200.32158207893372,0.03070160746574402
138,251.38508355617523,226.75889241695404,0.1988736093044281,219.58359652757645,215.287047624588,0.07685336470603943,215.96103525161743,202.67559480667114,0.15734222531318665
139,246.0341248512268,225.25663232803345,0.20820394158363342,227.1034438610077,221.3168728351593,0.0986986756324768,218.84641063213348,214.71131229400635,0.4764646291732788
140,248.6031937599182,234.36520040035248,0.3717884421348572,212.44312316179276,225.97345161437988,0.8712050318717957,195.18088042736053,210.00405049324036,0.5815155506134033
141,238.09111142158508,232.8754312992096,0.3858718276023865,215.3676688671112,229.12569200992584,0.847131073474884,195.4933100938797,210.8694747686386,0.9906743764877319
142,236.01408251561224,238.76095294952393,0.6478529572486877,213.90068018436432,231.34016704559326,0.7433011531829834,183.39984607696533,212.60546106100082,0.9722524285316467
143,235.61601135134697,241.86065459251404,0.7156510353088379,202.05623161792755,238.5205683708191,0.45856592059135437,182.15733814239502,216.29495525360107,0.8432357311248779
144,231.88658046722412,241.8335256576538,0.8873392939567566,210.10160183906555,239.64333653450012,0.5241168737411499,180.67610013484955,220.1807735413313,0.9849095344543457
145,231.1329550743103,245.72454416751862,0.5963951349258423,214.3239016532898,241.4851303100586,0.3206174671649933,177.3472080230713,227.19988369941711,0.9552720785140991
146,223.56589078903198,248.99738454818726,0.736270546913147,212.68610274791718,244.38551345467567,0.24063640832901,176.85558247566223,228.40554156899452,0.989558219909668
147,222.69574904441833,251.9174764752388,0.8989315032958984,185.2822823524475,254.5089771747589,0.10567685961723328,178.3772268295288,231.9022307395935,0.9772432446479797
148,220.5394788980484,259.6014239490032,0.6828423738479614,3.0853214859962463,291.6259254217148,0.04460763931274414,169.08589506149292,235.89221411198378,0.9756065607070923
149,48.12541174888611,311.046914100647,0.26343345642089844,3.1931257247924805,291.68996357917786,0.04477241635322571,164.85547989606857,239.55826950073242,0.9908454418182373
150,217.18118858337402,269.7085769176483,0.41799795627593994,3.1956783533096313,291.6464763581753,0.03936472535133362,163.9693375788629,246.92363214492798,0.9951713681221008
151,214.39606761932373,274.2358136177063,0.3526885509490967,3.3556374311447144,291.36330610513687,0.040638089179992676,156.3975167274475,250.3230518102646,0.9943461418151855
152,201.07395315170288,277.56304228305817,0.3977176547050476,3.0778282284736633,291.58912548422813,0.03156203031539917,156.66816806793213,252.0380620099604,0.9989383220672607
153,47.85476350784302,311.6266419887543,0.20585152506828308,2.9111809730529785,291.78500302135944,0.0402982234954834,154.4885083436966,260.2678258419037,0.9767475724220276
154,47.92391490936279,311.14579677581787,0.17159384489059448,3.173131763935089,291.679771065712,0.04274037480354309,154.1215056180954,264.9383764266968,0.9840805530548096
155,47.98730230331421,311.3984966278076,0.2534118890762329,3.5047464072704315,291.4358906149864,0.051659733057022095,154.19767594337463,269.0088201761246,0.9969322085380554
156,47.38477659225464,311.52858781814575,0.25372254848480225,3.027541399002075,291.7704024761915,0.04680126905441284,153.84406423568726,274.7466849088669,0.9946601986885071
157,46.869454860687256,311.915593624115,0.09778156876564026,3.0455949902534485,291.5921058654785,0.05687907338142395,155.03449034690857,279.84147787094116,0.9145828485488892
158,390.4327058792114,328.2246069908142,0.28207194805145264,3.1399858593940735,291.4901846051216,0.04761570692062378,154.9827333688736,282.67451679706573,0.9301788806915283
159,389.2359609603882,329.15152740478516,0.11260786652565002,3.2038530111312866,291.36219495534897,0.051983386278152466,153.5483639240265,282.792139172554,0.24779757857322693
160,46.75309467315674,311.6496956348419,0.03605973720550537,3.3810572624206543,291.4119495153427,0.06284204125404358,149.2059829235077,284.39348578453064,0.022261619567871094
